,chrom,start,stop,ALL_sum_x,ALL_signal_x,peak_size_x,ALL_sum_norm_x,Sample_sum_x,AML_signal_x,AML_sum_norm_x,Difference_x,Feature,Peak_type,gene_279,gene_NC,ALL_sum_y,ALL_signal_y,peak_size_y,ALL_sum_norm_y,Sample_sum_y,AML_signal_y,AML_sum_norm_y,Difference_y,gene
464,chr12,43820683,43823639,1032,455.63074907300575,2956,1.1537993061816665,2386,934.5663934491104,1.31582083675545,-0.16202153057378355,chr12:43820683-43823639,Oncoprotein_Target,,,1032,455.63074907300575,2956,1.1537993061816665,2386,934.5663934491104,1.31582083675545,-0.16202153057378355,.
465,chr12,43823779,43825241,0,1.0,1462,1.0,2107,825.4025108957567,1.5638868063582467,-0.5638868063582467,chr12:43823779-43825241,Oncoprotein_Target,,,0,1.0,1462,1.0,2107,825.4025108957567,1.5638868063582467,-0.5638868063582467,.
466,chr12,43825385,43828185,2080,917.3100368913292,2800,1.3272535846040463,3517,1377.0909496062536,1.4914610534308048,-0.16420746882675852,chr12:43825385-43828185,Oncoprotein_Target,,,2080,917.3100368913292,2800,1.3272535846040463,3517,1377.0909496062536,1.4914610534308048,-0.16420746882675852,.
467,chr12,43829062,43830441,0,1.0,1379,1.0,385,151.63833255570304,1.1092373695110247,-0.1092373695110247,chr12:43829062-43830441,Oncoprotein_Target,,,0,1.0,1379,1.0,385,151.63833255570304,1.1092373695110247,-0.1092373695110247,.
468,chr12,43831907,43833464,1826,805.4144843094074,1557,1.5166438563323106,2337,915.3942420329299,1.5872795388779255,-0.07063568254561492,chr12:43831907-43833464,Oncoprotein_Target,,,1826,805.4144843094074,1557,1.5166438563323106,2337,915.3942420329299,1.5872795388779255,-0.07063568254561492,.
469,chr12,43833596,43839811,7967,3510.731761496741,6215,1.564719511101648,4007,1568.8124637680573,1.2522626651276036,0.31245684597404444,chr12:43833596-43839811,Oncoprotein_Target,,,7967,3510.731761496741,6215,1.564719511101648,4007,1568.8124637680573,1.2522626651276036,0.31245684597404444,TMEM117
470,chr12,43839961,43843045,0,1.0,3084,1.0,2606,1020.6454406237978,1.3306243322385856,-0.33062433223858556,chr12:43839961-43843045,Oncoprotein_Target,,,0,1.0,3084,1.0,2606,1020.6454406237978,1.3306243322385856,-0.33062433223858556,TMEM117
471,chr12,43868532,43871525,0,1.0,2993,1.0,943,369.96609766241033,1.123276344023525,-0.12327634402352494,chr12:43868532-43871525,Oncoprotein_Target,,,0,1.0,2993,1.0,943,369.96609766241033,1.123276344023525,-0.12327634402352494,TMEM117
472,chr12,43872140,43875847,2045,901.8913583859464,3707,1.2430243750703929,2848,1115.3323925159539,1.3006022100123964,-0.057577834942003525,chr12:43872140-43875847,Oncoprotein_Target,,,2045,901.8913583859464,3707,1.2430243750703929,2848,1115.3323925159539,1.3006022100123964,-0.057577834942003525,TMEM117
473,chr12,43876015,43878577,0,1.0,2562,1.0,474,186.4612198218266,1.072389234903133,-0.07238923490313298,chr12:43876015-43878577,Oncoprotein_Target,,,0,1.0,2562,1.0,474,186.4612198218266,1.072389234903133,-0.07238923490313298,TMEM117
474,chr12,43879025,43880879,0,1.0,1854,1.0,1473,577.3383476741574,1.310862107699114,-0.31086210769911404,chr12:43879025-43880879,Oncoprotein_Target,,,0,1.0,1854,1.0,1473,577.3383476741574,1.310862107699114,-0.31086210769911404,TMEM117
475,chr12,45210415,45221635,23865,10514.336072313255,11220,1.937017475250736,6822,2670.2329992078085,1.237899554296596,0.69911792095414,chr12:45210415-45221635,Oncoprotein_Target,,,23865,10514.336072313255,11220,1.937017475250736,6822,2670.2329992078085,1.237899554296596,0.69911792095414,ANO6
476,chr12,45712856,45850756,196132,86403.75007479337,137900,1.6265609142479578,96923,37923.90676960105,1.2750029497433,0.3515579645046578,chr12:45712856-45850756,Oncoprotein_Target,,,196132,86403.75007479337,137900,1.6265609142479578,96923,37923.90676960105,1.2750029497433,0.3515579645046578,ARID2
477,chr12,45712856,45850756,196132,86403.75007479337,137900,1.6265609142479578,96923,37923.90676960105,1.2750029497433,0.3515579645046578,chr12:45712856-45850756,Oncoprotein_Target,,,196132,86403.75007479337,137900,1.6265609142479578,96923,37923.90676960105,1.2750029497433,0.3515579645046578,LINC00938
478,chr12,45852043,45867300,17826,7853.953229627325,15257,1.514711491749841,3997,1564.8997798055716,1.1025037543295255,0.41220773742031547,chr12:45852043-45867300,Oncoprotein_Target,,,17826,7853.953229627325,15257,1.514711491749841,3997,1564.8997798055716,1.1025037543295255,0.41220773742031547,ARID2
479,chr12,45950061,45955119,3774,1663.574076551864,5058,1.328701873576881,1351,529.6036033318306,1.1045084229600297,0.22419345061685125,chr12:45950061-45955119,Oncoprotein_Target,,,3774,1663.574076551864,5058,1.328701873576881,1351,529.6036033318306,1.1045084229600297,0.22419345061685125,SCAF11
480,chr12,45957126,45969723,8209,3617.3409100196745,12597,1.2870795356052769,8364,3273.5688662231178,1.2597895424484495,0.02728999315682734,chr12:45957126-45969723,Oncoprotein_Target,,,8209,3617.3409100196745,12597,1.2870795356052769,8364,3273.5688662231178,1.2597895424484495,0.02728999315682734,SCAF11
481,chr12,45972948,45997166,97036,42748.625355666845,24218,2.765117902207732,21947,8588.167492467572,1.3545778962948043,1.4105400059129278,chr12:45972948-45997166,Oncoprotein_Target,,,97036,42748.625355666845,24218,2.765117902207732,21947,8588.167492467572,1.3545778962948043,1.4105400059129278,SCAF11
482,chr12,46261407,46274452,32314,14236.4050635127,13045,2.091253741932748,11236,4397.291700249038,1.3370097125526283,0.7542440293801198,chr12:46261407-46274452,Oncoprotein_Target,,,32314,14236.4050635127,13045,2.091253741932748,11236,4397.291700249038,1.3370097125526283,0.7542440293801198,SLC38A1
483,chr12,53596400,53609355,7406,3263.5923717390315,12955,1.251840399207953,7572,2963.6842963942427,1.2286904126896365,0.023149986518316457,chr12:53596400-53609355,Oncoprotein_Target,,,7406,3263.5923717390315,12955,1.251840399207953,7572,2963.6842963942427,1.2286904126896365,0.023149986518316457,ATF7
484,chr12,62928958,62936948,30901,13613.930985566813,7990,2.703746055765558,6566,2570.068289768172,1.321535455540447,1.382210600225111,chr12:62928958-62936948,Oncoprotein_Target,,,30901,13613.930985566813,7990,2.703746055765558,6566,2570.068289768172,1.321535455540447,1.382210600225111,PPM1H
485,chr12,64447968,64468167,35245,15527.609254920626,20199,1.7686820760889463,17132,6704.210164530661,1.3318585159924086,0.4368235600965378,chr12:64447968-64468167,Oncoprotein_Target,,,35245,15527.609254920626,20199,1.7686820760889463,17132,6704.210164530661,1.3318585159924086,0.4368235600965378,XPOT
486,chr12,64447968,64468167,35245,15527.609254920626,20199,1.7686820760889463,17132,6704.210164530661,1.3318585159924086,0.4368235600965378,chr12:64447968-64468167,Oncoprotein_Target,,,35245,15527.609254920626,20199,1.7686820760889463,17132,6704.210164530661,1.3318585159924086,0.4368235600965378,TBK1
487,chr12,64607608,64628439,63602,28019.82257998189,20831,2.34505412990168,15428,6037.488817323082,1.2897839190304394,1.0552702108712404,chr12:64607608-64628439,Oncoprotein_Target,,,63602,28019.82257998189,20831,2.34505412990168,15428,6037.488817323082,1.2897839190304394,1.0552702108712404,RASSF3
488,chr12,64607608,64628439,63602,28019.82257998189,20831,2.34505412990168,15428,6037.488817323082,1.2897839190304394,1.0552702108712404,chr12:64607608-64628439,Oncoprotein_Target,,,63602,28019.82257998189,20831,2.34505412990168,15428,6037.488817323082,1.2897839190304394,1.0552702108712404,MIR548C
489,chr12,65161958,65190266,26379,11621.837722671336,28308,1.4105142617871744,17099,6691.298307454458,1.236339490866697,0.1741747709204775,chr12:65161958-65190266,Oncoprotein_Target,,,26379,11621.837722671336,28308,1.4105142617871744,17099,6691.298307454458,1.236339490866697,0.1741747709204775,LEMD3
490,chr12,65202304,65212803,14190,6252.172799753829,10499,1.5954064958333012,5691,2227.708443050665,1.2120876695924054,0.38331882624089575,chr12:65202304-65212803,Oncoprotein_Target,,,14190,6252.172799753829,10499,1.5954064958333012,5691,2227.708443050665,1.2120876695924054,0.38331882624089575,LEMD3
491,chr12,65819965,65865961,151296,66651.98237572623,45996,2.4490604047248943,36696,14358.985068737868,1.3121572542990232,1.136903150425871,chr12:65819965-65865961,Oncoprotein_Target,,,151296,66651.98237572623,45996,2.4490604047248943,36696,14358.985068737868,1.3121572542990232,1.136903150425871,HMGA2
492,chr12,65819965,65865961,151296,66651.98237572623,45996,2.4490604047248943,36696,14358.985068737868,1.3121572542990232,1.136903150425871,chr12:65819965-65865961,Oncoprotein_Target,,,151296,66651.98237572623,45996,2.4490604047248943,36696,14358.985068737868,1.3121572542990232,1.136903150425871,LOC100129940
493,chr12,65866654,65913003,127325,56091.94973422524,46349,2.2101868375633837,24335,9522.51642270918,1.2054308922028345,1.0047559453605492,chr12:65866654-65913003,Oncoprotein_Target,,,127325,56091.94973422524,46349,2.2101868375633837,24335,9522.51642270918,1.2054308922028345,1.0047559453605492,LOC100129940
494,chr12,65866654,65913003,127325,56091.94973422524,46349,2.2101868375633837,24335,9522.51642270918,1.2054308922028345,1.0047559453605492,chr12:65866654-65913003,Oncoprotein_Target,,,127325,56091.94973422524,46349,2.2101868375633837,24335,9522.51642270918,1.2054308922028345,1.0047559453605492,HMGA2
495,chr12,65914538,65937509,51960,22891.12957541994,22971,1.9964794556362344,10245,4009.544719566695,1.1745045805392318,0.8219748750970026,chr12:65914538-65937509,Oncoprotein_Target,,,51960,22891.12957541994,22971,1.9964794556362344,10245,4009.544719566695,1.1745045805392318,0.8219748750970026,HMGA2
496,chr12,66186467,66193854,19877,8757.487790042765,7387,2.1853916055290057,8831,3456.2912072712043,1.4677529724206313,0.7176386331083744,chr12:66186467-66193854,Oncoprotein_Target,,,19877,8757.487790042765,7387,2.1853916055290057,8831,3456.2912072712043,1.4677529724206313,0.7176386331083744,IRAK3
497,chr12,69235592,69258010,39172,17257.584983224595,22418,1.7697646972622263,14482,5667.348914471926,1.2527588952837865,0.5170058019784398,chr12:69235592-69258010,Oncoprotein_Target,,,39172,17257.584983224595,22418,1.7697646972622263,14482,5667.348914471926,1.2527588952837865,0.5170058019784398,CPSF6
498,chr12,69327040,69333896,16872,7433.684106937745,6856,2.0841137845591806,6975,2730.097063833841,1.3980596650866164,0.6860541194725642,chr12:69327040-69333896,Oncoprotein_Target,,,16872,7433.684106937745,6856,2.0841137845591806,6975,2730.097063833841,1.3980596650866164,0.6860541194725642,.
499,chr12,70746241,70757784,12111,5336.303296534082,11543,1.4622111493142236,13203,5166.916635669993,1.4475367439721036,0.014674405342119945,chr12:70746241-70757784,Oncoprotein_Target,,,12111,5336.303296534082,11543,1.4622111493142236,13203,5166.916635669993,1.4475367439721036,0.014674405342119945,PTPRR
500,chr12,70783475,70787120,374,165.75959317180633,3645,1.0452015344778618,2416,946.3044453365677,1.259342783357083,-0.21414124887922115,chr12:70783475-70787120,Oncoprotein_Target,,,374,165.75959317180633,3645,1.0452015344778618,2416,946.3044453365677,1.259342783357083,-0.21414124887922115,PTPRR
501,chr12,70787689,70792841,1214,535.807877300997,5152,1.1038058768053178,5123,2005.4679939814719,1.3890659926206275,-0.28526011581530963,chr12:70787689-70792841,Oncoprotein_Target,,,1214,535.807877300997,5152,1.1038058768053178,5123,2005.4679939814719,1.3890659926206275,-0.28526011581530963,PTPRR
502,chr12,72026060,72037137,11283,4971.54141646388,11077,1.4487263172757858,6415,2510.9867619346364,1.226594453546505,0.22213186372928084,chr12:72026060-72037137,Oncoprotein_Target,,,11283,4971.54141646388,11077,1.4487263172757858,6415,2510.9867619346364,1.226594453546505,0.22213186372928084,TPH2
503,chr12,72261958,72289755,14471,6375.962761468475,27797,1.2293399561632,19351,7572.434735806259,1.2723831613413772,-0.04304320517817728,chr12:72261958-72289755,Oncoprotein_Target,,,14471,6375.962761468475,27797,1.2293399561632,19351,7572.434735806259,1.2723831613413772,-0.04304320517817728,TRHDE
504,chr12,72261958,72289755,14471,6375.962761468475,27797,1.2293399561632,19351,7572.434735806259,1.2723831613413772,-0.04304320517817728,chr12:72261958-72289755,Oncoprotein_Target,,,14471,6375.962761468475,27797,1.2293399561632,19351,7572.434735806259,1.2723831613413772,-0.04304320517817728,TRHDE-AS1
505,chr12,72303501,72331311,9492,4182.545610659855,27810,1.1503612229651152,20339,7959.007911299856,1.2861563434483947,-0.13579512048327946,chr12:72303501-72331311,Oncoprotein_Target,,,9492,4182.545610659855,27810,1.1503612229651152,20339,7959.007911299856,1.2861563434483947,-0.13579512048327946,TRHDE
506,chr12,76863216,76869032,12439,5480.7983408131,5816,1.9421936624506704,3745,1466.3001439509296,1.2519429408443827,0.6902507216062876,chr12:76863216-76869032,Oncoprotein_Target,,,12439,5480.7983408131,5816,1.9421936624506704,3745,1466.3001439509296,1.2519429408443827,0.6902507216062876,CSRP2
507,chr12,78858549,78874428,26697,11761.92743023453,15879,1.7406591995865313,14278,5587.530161637216,1.3518187645089248,0.38884043507760646,chr12:78858549-78874428,Oncoprotein_Target,,,26697,11761.92743023453,15879,1.7406591995865313,14278,5587.530161637216,1.3518187645089248,0.38884043507760646,SYT1
508,chr12,78885318,78899332,11956,5268.020577438814,14014,1.3758399156157282,9128,3572.4979209570324,1.254852142211862,0.12098777340386624,chr12:78885318-78899332,Oncoprotein_Target,,,11956,5268.020577438814,14014,1.3758399156157282,9128,3572.4979209570324,1.254852142211862,0.12098777340386624,SYT1
509,chr12,89340640,89358027,71925,31686.384328561955,17387,2.8223606331490165,13464,5269.037687090872,1.3029871563289166,1.5193734768201,chr12:89340640-89358027,Oncoprotein_Target,,,71925,31686.384328561955,17387,2.8223606331490165,13464,5269.037687090872,1.3029871563289166,1.5193734768201,DUSP6
510,chr12,92128799,92150675,74455,32800.93451766535,21876,2.499357035914488,17840,6981.228189074655,1.3190815592007066,1.1802754767137815,chr12:92128799-92150675,AML_specific,,LOC101928617,74455,32800.93451766535,21876,2.499357035914488,17840,6981.228189074655,1.3190815592007066,1.1802754767137815,BTG1
511,chr12,92128799,92150675,74455,32800.93451766535,21876,2.499357035914488,17840,6981.228189074655,1.3190815592007066,1.1802754767137815,chr12:92128799-92150675,AML_specific,,LOC101928617,74455,32800.93451766535,21876,2.499357035914488,17840,6981.228189074655,1.3190815592007066,1.1802754767137815,LINC01619
512,chr12,92128799,92150675,74455,32800.93451766535,21876,2.499357035914488,17840,6981.228189074655,1.3190815592007066,1.1802754767137815,chr12:92128799-92150675,AML_specific,,LOC101928617,74455,32800.93451766535,21876,2.499357035914488,17840,6981.228189074655,1.3190815592007066,1.1802754767137815,LOC101928617
513,chr12,92128799,92150675,74455,32800.93451766535,21876,2.499357035914488,17840,6981.228189074655,1.3190815592007066,1.1802754767137815,chr12:92128799-92150675,AML_specific,,LINC01619,74455,32800.93451766535,21876,2.499357035914488,17840,6981.228189074655,1.3190815592007066,1.1802754767137815,BTG1
514,chr12,92128799,92150675,74455,32800.93451766535,21876,2.499357035914488,17840,6981.228189074655,1.3190815592007066,1.1802754767137815,chr12:92128799-92150675,AML_specific,,LINC01619,74455,32800.93451766535,21876,2.499357035914488,17840,6981.228189074655,1.3190815592007066,1.1802754767137815,LINC01619
515,chr12,92128799,92150675,74455,32800.93451766535,21876,2.499357035914488,17840,6981.228189074655,1.3190815592007066,1.1802754767137815,chr12:92128799-92150675,AML_specific,,LINC01619,74455,32800.93451766535,21876,2.499357035914488,17840,6981.228189074655,1.3190815592007066,1.1802754767137815,LOC101928617
516,chr12,92128799,92150675,74455,32800.93451766535,21876,2.499357035914488,17840,6981.228189074655,1.3190815592007066,1.1802754767137815,chr12:92128799-92150675,AML_specific,,BTG1,74455,32800.93451766535,21876,2.499357035914488,17840,6981.228189074655,1.3190815592007066,1.1802754767137815,BTG1
517,chr12,92128799,92150675,74455,32800.93451766535,21876,2.499357035914488,17840,6981.228189074655,1.3190815592007066,1.1802754767137815,chr12:92128799-92150675,AML_specific,,BTG1,74455,32800.93451766535,21876,2.499357035914488,17840,6981.228189074655,1.3190815592007066,1.1802754767137815,LINC01619
518,chr12,92128799,92150675,74455,32800.93451766535,21876,2.499357035914488,17840,6981.228189074655,1.3190815592007066,1.1802754767137815,chr12:92128799-92150675,AML_specific,,BTG1,74455,32800.93451766535,21876,2.499357035914488,17840,6981.228189074655,1.3190815592007066,1.1802754767137815,LOC101928617
519,chr12,92925202,92935935,40981,18054.5103951171,10733,2.682056311852893,4853,1899.8255269943556,1.176914704835028,1.5051416070178651,chr12:92925202-92935935,Oncoprotein_Target,,,40981,18054.5103951171,10733,2.682056311852893,4853,1899.8255269943556,1.176914704835028,1.5051416070178651,EEA1
520,chr12,93431201,93451379,45585,20082.72741908233,20178,1.995228834328592,25004,9784.274979799478,1.4848485964812905,0.5103802378473015,chr12:93431201-93451379,Oncoprotein_Target,,,45585,20082.72741908233,20178,1.995228834328592,25004,9784.274979799478,1.4848485964812905,0.5103802378473015,UBE2N
521,chr12,93543178,93615713,612347,269760.47219244944,72535,4.719024914764589,51205,20035.898229908504,1.2762100810630523,3.4428148337015365,chr12:93543178-93615713,Oncoprotein_Target,,,612347,269760.47219244944,72535,4.719024914764589,51205,20035.898229908504,1.2762100810630523,3.4428148337015365,SOCS2-AS1
522,chr12,93543178,93615713,612347,269760.47219244944,72535,4.719024914764589,51205,20035.898229908504,1.2762100810630523,3.4428148337015365,chr12:93543178-93615713,Oncoprotein_Target,,,612347,269760.47219244944,72535,4.719024914764589,51205,20035.898229908504,1.2762100810630523,3.4428148337015365,SOCS2
523,chr12,93668133,93795739,433076,190785.5603542064,127606,2.4951065024701533,67008,26219.112695824806,1.20546144143555,1.2896450610346033,chr12:93668133-93795739,Oncoprotein_Target,,,433076,190785.5603542064,127606,2.4951065024701533,67008,26219.112695824806,1.20546144143555,1.2896450610346033,CRADD
524,chr12,93668133,93795739,433076,190785.5603542064,127606,2.4951065024701533,67008,26219.112695824806,1.20546144143555,1.2896450610346033,chr12:93668133-93795739,Oncoprotein_Target,,,433076,190785.5603542064,127606,2.4951065024701533,67008,26219.112695824806,1.20546144143555,1.2896450610346033,LOC101928731
525,chr12,94097582,94103946,37794,16650.529583784086,6364,3.6162051514431313,6443,2521.942277029597,1.39612543636543,2.220079715077701,chr12:94097582-94103946,Oncoprotein_Target,,,37794,16650.529583784086,6364,3.6162051514431313,6443,2521.942277029597,1.39612543636543,2.220079715077701,.
526,chr12,95544255,95552780,1034,456.51181641617046,8525,1.0534324711338616,7092,2775.8754661949247,1.3254985884099617,-0.2720661172761001,chr12:95544255-95552780,Oncoprotein_Target,,,1034,456.51181641617046,8525,1.0534324711338616,7092,2775.8754661949247,1.3254985884099617,-0.2720661172761001,USP44
527,chr12,104454037,104480456,36856,16237.308999839825,26419,1.6145694008039602,19732,7721.507994776967,1.2922331653271117,0.3223362354768484,chr12:104454037-104480456,Oncoprotein_Target,,,36856,16237.308999839825,26419,1.6145694008039602,19732,7721.507994776967,1.2922331653271117,0.3223362354768484,CHST11
528,chr12,113449822,113451730,57,26.110419280195085,1908,1.0131605971070206,22,9.607904717468745,1.0045114804598894,0.008649116647131194,chr12:113449822-113451730,Oncoprotein_Target,,,57,26.110419280195085,1908,1.0131605971070206,22,9.607904717468745,1.0045114804598894,0.008649116647131194,.
529,chr12,115986345,116004043,22932,10103.318156726906,17698,1.5708169373221217,14199,5556.619958333578,1.3139123041210068,0.2569046332011149,chr12:115986345-116004043,Oncoprotein_Target,,,22932,10103.318156726906,17698,1.5708169373221217,14199,5556.619958333578,1.3139123041210068,0.2569046332011149,MED13L
530,chr12,116004982,116031487,16396,7223.990079264537,26505,1.272514245586287,8579,3357.691571416562,1.1266437114286574,0.14587053415762963,chr12:116004982-116031487,ALL_specific,MED13L,,16396,7223.990079264537,26505,1.272514245586287,8579,3357.691571416562,1.1266437114286574,0.14587053415762963,MED13L
531,chr12,116043659,116251476,189165,83334.551984879,207817,1.4009948752261798,97372,38099.58627951667,1.1833275731990966,0.21766730202708318,chr12:116043659-116251476,Oncoprotein_Target,,,189165,83334.551984879,207817,1.4009948752261798,97372,38099.58627951667,1.1833275731990966,0.21766730202708318,MED13L
532,chr12,116043659,116251476,189165,83334.551984879,207817,1.4009948752261798,97372,38099.58627951667,1.1833275731990966,0.21766730202708318,chr12:116043659-116251476,Oncoprotein_Target,,,189165,83334.551984879,207817,1.4009948752261798,97372,38099.58627951667,1.1833275731990966,0.21766730202708318,MIR620
533,chr12,116251570,116285554,37988,16735.993116071066,33984,1.492437415138626,16204,6341.11309281198,1.186561708239524,0.30587570689910204,chr12:116251570-116285554,Oncoprotein_Target,,,37988,16735.993116071066,33984,1.492437415138626,16204,6341.11309281198,1.186561708239524,0.30587570689910204,MED13L
534,chr12,116589010,116595796,7828,3449.497581146792,6786,1.508178246558619,6573,2572.8071685419122,1.3789872043238893,0.12919104223472977,chr12:116589010-116595796,Oncoprotein_Target,,,7828,3449.497581146792,6786,1.508178246558619,6573,2572.8071685419122,1.3789872043238893,0.12919104223472977,.
535,chr12,116597448,116607186,7610,3353.461240741835,9738,1.3442658904027351,4200,1644.3272642440331,1.1687540834097385,0.17551180699299662,chr12:116597448-116607186,Oncoprotein_Target,,,7610,3353.461240741835,9738,1.3442658904027351,4200,1644.3272642440331,1.1687540834097385,0.17551180699299662,.
536,chr12,116631486,116639316,10017,4413.825788240599,7830,1.5635792833002042,5339,2089.981967571165,1.2667920775952957,0.2967872057049086,chr12:116631486-116639316,Oncoprotein_Target,,,10017,4413.825788240599,7830,1.5635792833002042,5339,2089.981967571165,1.2667920775952957,0.2967872057049086,.
537,chr12,116657601,116669953,25133,11072.932767879702,12352,1.8963676139798984,7150,2798.569033177342,1.2264871302766631,0.6698804837032353,chr12:116657601-116669953,Oncoprotein_Target,,,25133,11072.932767879702,12352,1.8963676139798984,7150,2798.569033177342,1.2264871302766631,0.6698804837032353,.
538,chr12,116670231,116681413,12668,5581.680551605462,11182,1.4990771375071956,8196,3207.8357756533564,1.2867855281392735,0.21229160936792213,chr12:116670231-116681413,ALL_specific,.,,12668,5581.680551605462,11182,1.4990771375071956,8196,3207.8357756533564,1.2867855281392735,0.21229160936792213,.
539,chr12,116684872,116700212,43548,19185.360330069045,15340,2.250610191008412,13519,5290.557448884544,1.3448212157030341,0.905788975305378,chr12:116684872-116700212,ALL_specific,.,,43548,19185.360330069045,15340,2.250610191008412,13519,5290.557448884544,1.3448212157030341,0.905788975305378,.
540,chr12,118353281,118362895,9482,4178.140273944031,9614,1.434485154352406,8070,3158.535957726035,1.3284310336723566,0.10605412068004938,chr12:118353281-118362895,Oncoprotein_Target,,,9482,4178.140273944031,9614,1.434485154352406,8070,3158.535957726035,1.3284310336723566,0.10605412068004938,TAOK3
541,chr12,120524173,120542147,28509,12560.174443141785,17974,1.6987412063615102,14219,5564.445326258549,1.3095273910236203,0.3892138153378899,chr12:120524173-120542147,Oncoprotein_Target,,,28509,12560.174443141785,17974,1.6987412063615102,14219,5564.445326258549,1.3095273910236203,0.3892138153378899,RNF10
542,chr12,120524173,120542147,28509,12560.174443141785,17974,1.6987412063615102,14219,5564.445326258549,1.3095273910236203,0.3892138153378899,chr12:120524173-120542147,Oncoprotein_Target,,,28509,12560.174443141785,17974,1.6987412063615102,14219,5564.445326258549,1.3095273910236203,0.3892138153378899,COQ5
543,chr12,121977384,121999750,44853,19760.25677148404,22366,1.8834506291462056,23901,9352.705938737296,1.4181215210022935,0.46532910814391215,chr12:121977384-121999750,ALL_specific,WDR66,,44853,19760.25677148404,22366,1.8834506291462056,23901,9352.705938737296,1.4181215210022935,0.46532910814391215,WDR66
544,chr12,121999925,122036058,131187,57793.29077387636,36133,2.599432396254846,22648,8862.446638237825,1.2452452505531737,1.3541871457016723,chr12:121999925-122036058,ALL_specific,WDR66,,131187,57793.29077387636,36133,2.599432396254846,22648,8862.446638237825,1.2452452505531737,1.3541871457016723,WDR66
545,chr12,121999925,122036058,131187,57793.29077387636,36133,2.599432396254846,22648,8862.446638237825,1.2452452505531737,1.3541871457016723,chr12:121999925-122036058,ALL_specific,WDR66,,131187,57793.29077387636,36133,2.599432396254846,22648,8862.446638237825,1.2452452505531737,1.3541871457016723,BCL7A
546,chr12,121999925,122036058,131187,57793.29077387636,36133,2.599432396254846,22648,8862.446638237825,1.2452452505531737,1.3541871457016723,chr12:121999925-122036058,ALL_specific,BCL7A,,131187,57793.29077387636,36133,2.599432396254846,22648,8862.446638237825,1.2452452505531737,1.3541871457016723,WDR66
547,chr12,121999925,122036058,131187,57793.29077387636,36133,2.599432396254846,22648,8862.446638237825,1.2452452505531737,1.3541871457016723,chr12:121999925-122036058,ALL_specific,BCL7A,,131187,57793.29077387636,36133,2.599432396254846,22648,8862.446638237825,1.2452452505531737,1.3541871457016723,BCL7A
548,chr12,123140187,123154586,20737,9136.346747603604,14399,1.634443138245962,9672,3785.3479285162593,1.2628201908824404,0.37162294736352175,chr12:123140187-123154586,Oncoprotein_Target,,,20737,9136.346747603604,14399,1.634443138245962,9672,3785.3479285162593,1.2628201908824404,0.37162294736352175,MPHOSPH9
549,chr12,123140187,123154586,20737,9136.346747603604,14399,1.634443138245962,9672,3785.3479285162593,1.2628201908824404,0.37162294736352175,chr12:123140187-123154586,Oncoprotein_Target,,,20737,9136.346747603604,14399,1.634443138245962,9672,3785.3479285162593,1.2628201908824404,0.37162294736352175,PITPNM2
550,chr12,131575957,131577658,4655,2051.684241215932,1701,2.2055756856060738,9664,3782.217781346271,3.222938143060712,-1.017362457454638,chr12:131575957-131577658,Oncoprotein_Target,,,4655,2051.684241215932,1701,2.2055756856060738,9664,3782.217781346271,3.222938143060712,-1.017362457454638,.
551,chr12,132833573,132840327,16030,7062.754755465389,6754,2.04556629485718,6088,2383.041996361351,1.3526861113949291,0.6928801834622509,chr12:132833573-132840327,Oncoprotein_Target,,,16030,7062.754755465389,6754,2.04556629485718,6088,2383.041996361351,1.3526861113949291,0.6928801834622509,CHFR
552,chr13,28046990,28061604,22666,9986.136200085995,14614,1.683258259209388,6951,2720.706622323875,1.1861028207420197,0.4971554384673684,chr13:28046990-28061604,Oncoprotein_Target,,,22666,9986.136200085995,14614,1.683258259209388,6951,2720.706622323875,1.1861028207420197,0.4971554384673684,FLT3
553,chr13,28062154,28110626,119630,52702.04313139891,48472,2.0872471350758977,26577,10399.740167098493,1.2145308666260624,0.8727162684498353,chr13:28062154-28110626,Oncoprotein_Target,,,119630,52702.04313139891,48472,2.0872471350758977,26577,10399.740167098493,1.2145308666260624,0.8727162684498353,FLT3
554,chr13,28118403,28167488,115915,51065.460541470406,49085,2.040327198563113,43840,17154.20649153772,1.3494592338094678,0.6908679647536453,chr13:28118403-28167488,Oncoprotein_Target,,,115915,51065.460541470406,49085,2.040327198563113,43840,17154.20649153772,1.3494592338094678,0.6908679647536453,PAN3
555,chr13,28170129,28193767,21448,9449.56618809867,23638,1.399719358156302,19319,7559.914147126305,1.3197780754347366,0.07994128272156553,chr13:28170129-28193767,Oncoprotein_Target,,,21448,9449.56618809867,23638,1.399719358156302,19319,7559.914147126305,1.3197780754347366,0.07994128272156553,PAN3
556,chr13,28194009,28301278,97883,43121.75737549711,107269,1.4019871293243815,61989,24255.336615053184,1.2261076043875974,0.17587952493678416,chr13:28194009-28301278,Oncoprotein_Target,,,97883,43121.75737549711,107269,1.4019871293243815,61989,24255.336615053184,1.2261076043875974,0.17587952493678416,PAN3
557,chr13,28194009,28301278,97883,43121.75737549711,107269,1.4019871293243815,61989,24255.336615053184,1.2261076043875974,0.17587952493678416,chr13:28194009-28301278,Oncoprotein_Target,,,97883,43121.75737549711,107269,1.4019871293243815,61989,24255.336615053184,1.2261076043875974,0.17587952493678416,FLT1
